SummaryDate,OBJECTID,Province,Abbreviation,DailyTotals,TotalCases,TotalRecovered,DailyRecovered,TotalDeaths,DailyDeaths,TotalTested,DailyTested,TotalActive,DailyActive,TotalHospitalized,DailyHospitalized,TotalICU,DailyICU
2020/04/18 12:00:00+00,1314,ONTARIO,ON,485,10010,4875,319,514,36,146454,9462,4621,130,828,-1,250,5
2020/04/18 12:00:00+00,1315,NORTHWEST TERRITORIES,NT,0,5,3,0,0,0,1586,20,2,0,0,0,0,0
2020/04/18 12:00:00+00,1316,REPATRIATED CDN,RC,0,13,13,0,0,0,0,0,0,0,0,0,0,0
2020/04/18 12:00:00+00,1317,CANADA,CA,1456,33383,11220,664,1470,160,550361,21564,20693,632,2164,44,592,59
2020/04/19 12:00:00+00,1318,NUNAVUT,NU,0,0,0,0,0,0,430,0,0,0,0,0,0,0
2020/04/19 12:00:00+00,1319,YUKON,YT,0,9,8,0,0,0,878,19,1,0,0,0,0,0
2020/04/19 12:00:00+00,1320,PRINCE EDWARD ISLAND,PE,0,26,23,0,0,0,2268,0,3,0,0,0,0,0
2020/04/19 12:00:00+00,1321,NEWFOUNDLAND AND LABRADOR,NL,0,257,191,2,3,0,6144,273,63,-2,6,0,3,0
2020/04/19 12:00:00+00,1322,NEW BRUNSWICK,NB,0,118,92,5,0,0,10742,395,26,-5,5,0,3,0
2020/04/19 12:00:00+00,1323,BRITISH COLUMBIA,BC,0,1647,987,0,81,0,60668,0,579,0,115,0,54,0
2020/04/19 12:00:00+00,1324,NOVA SCOTIA,NS,26,675,200,16,9,2,21795,834,466,8,11,0,4,-1
2020/04/19 12:00:00+00,1325,SASKATCHEWAN,SK,2,315,234,0,4,0,23909,817,77,2,4,-1,1,0
2020/04/19 12:00:00+00,1326,ALBERTA,AB,241,2803,1198,36,55,4,101323,4426,1550,201,57,0,14,0
2020/04/19 12:00:00+00,1327,MANITOBA,MB,0,253,143,3,5,0,19744,551,105,-3,8,1,5,1
2020/04/19 12:00:00+00,1328,QUEBEC,QC,836,18357,3555,240,877,72,166453,4718,13925,524,1102,-28,183,-75
2020/04/19 12:00:00+00,1329,ONTARIO,ON,568,10578,5209,334,553,39,156097,9643,4816,195,809,-19,247,-3
2020/04/19 12:00:00+00,1330,NORTHWEST TERRITORIES,NT,0,5,3,0,0,0,1586,0,2,0,0,0,0,0
2020/04/19 12:00:00+00,1331,REPATRIATED CDN,RC,0,13,13,0,0,0,0,0,0,0,0,0,0,0
2020/04/19 12:00:00+00,1332,CANADA,CA,1673,35056,11856,636,1587,117,572037,21676,21613,920,2117,-47,514,-78
2020/04/20 12:00:00+00,1348,NUNAVUT,NU,0,0,0,0,0,0,453,23,0,0,0,0,0,0
2020/04/20 12:00:00+00,1349,YUKON,YT,2,11,8,0,0,0,878,0,3,2,0,0,0,0
2020/04/20 12:00:00+00,1350,PRINCE EDWARD ISLAND,PE,0,26,23,0,0,0,2373,105,3,0,0,0,0,0
2020/04/20 12:00:00+00,1351,NEWFOUNDLAND AND LABRADOR,NL,0,257,191,0,3,0,6249,105,63,0,6,0,2,-1
2020/04/20 12:00:00+00,1352,NEW BRUNSWICK,NB,0,118,98,6,0,0,10970,228,20,-6,5,0,2,-1
2020/04/20 12:00:00+00,1353,BRITISH COLUMBIA,BC,52,1699,1039,52,86,5,64375,3707,574,-5,104,-11,49,-5
2020/04/20 12:00:00+00,1354,NOVA SCOTIA,NS,46,721,248,48,9,0,22490,695,464,-2,12,1,4,0
2020/04/20 12:00:00+00,1355,SASKATCHEWAN,SK,1,316,238,4,4,0,24412,503,74,-3,4,0,1,0
2020/04/20 12:00:00+00,1356,ALBERTA,AB,105,2908,1230,32,59,4,105317,3994,1619,69,65,8,16,2
2020/04/20 12:00:00+00,1357,MANITOBA,MB,1,254,144,1,6,1,20012,268,104,-1,8,0,5,0
2020/04/20 12:00:00+00,1358,QUEBEC,QC,962,19319,3847,292,939,62,170772,4319,14533,608,1169,67,198,15
2020/04/20 12:00:00+00,1359,ONTARIO,ON,606,11184,5515,306,584,31,164840,8743,5085,269,802,-7,247,0
2020/04/20 12:00:00+00,1360,NORTHWEST TERRITORIES,NT,0,5,5,2,0,0,1606,20,0,-2,0,0,0,0
2020/04/20 12:00:00+00,1361,REPATRIATED CDN,RC,0,13,13,0,0,0,0,0,0,0,0,0,0,0
2020/04/20 12:00:00+00,1362,CANADA,CA,1775,36831,12599,743,1690,103,594747,22710,22542,929,2175,58,524,10
2020/04/21 12:00:00+00,1363,NUNAVUT,NU,0,0,0,0,0,0,453,0,0,0,0,0,0,0
2020/04/21 12:00:00+00,1364,YUKON,YT,0,11,8,0,0,0,872,-6,3,0,0,0,0,0
2020/04/21 12:00:00+00,1365,PRINCE EDWARD ISLAND,PE,0,26,23,0,0,0,2415,42,3,0,0,0,0,0
2020/04/21 12:00:00+00,1366,NEWFOUNDLAND AND LABRADOR,NL,0,257,194,3,3,0,6431,182,60,-3,6,0,2,0
2020/04/21 12:00:00+00,1367,NEW BRUNSWICK,NB,0,118,102,4,0,0,11281,311,16,-4,5,0,1,-1
2020/04/21 12:00:00+00,1368,BRITISH COLUMBIA,BC,25,1724,1041,2,87,1,65545,1170,596,22,109,5,51,2
2020/04/21 12:00:00+00,1369,NOVA SCOTIA,NS,16,737,286,38,10,1,22927,437,441,-23,11,-1,3,-1
2020/04/21 12:00:00+00,1370,SASKATCHEWAN,SK,4,320,252,14,4,0,24811,399,64,-10,5,1,1,0
2020/04/21 12:00:00+00,1371,ALBERTA,AB,187,3095,1273,43,61,2,109015,3698,1761,142,46,-19,18,2
2020/04/21 12:00:00+00,1372,MANITOBA,MB,1,255,150,6,6,0,20319,307,99,-5,7,-1,4,-1
2020/04/21 12:00:00+00,1373,QUEBEC,QC,807,20126,4048,201,1041,102,174490,3718,15037,504,1224,55,201,3
2020/04/21 12:00:00+00,1374,ONTARIO,ON,551,11735,5806,291,622,38,174170,9330,5307,222,859,57,250,3
2020/04/21 12:00:00+00,1375,NORTHWEST TERRITORIES,NT,0,5,5,0,0,0,1611,5,0,0,0,0,0,0
2020/04/21 12:00:00+00,1376,REPATRIATED CDN,RC,0,13,13,0,0,0,0,0,0,0,0,0,0,0
2020/04/21 12:00:00+00,1377,CANADA,CA,1591,38422,13201,602,1834,144,614340,19593,23387,845,2272,97,531,7
2020/04/22 12:00:00+00,1378,NUNAVUT,NU,0,0,0,0,0,0,485,32,0,0,0,0,0,0
2020/04/22 12:00:00+00,1379,YUKON,YT,0,11,8,0,0,0,878,6,3,0,0,0,0,0
2020/04/22 12:00:00+00,1380,PRINCE EDWARD ISLAND,PE,0,26,24,1,0,0,2506,91,2,-1,0,0,0,0
2020/04/22 12:00:00+00,1381,NEWFOUNDLAND AND LABRADOR,NL,-1,256,199,5,3,0,6662,231,54,-6,6,0,2,0
2020/04/22 12:00:00+00,1382,NEW BRUNSWICK,NB,0,118,104,2,0,0,11541,260,14,-2,5,0,1,0
2020/04/22 12:00:00+00,1383,BRITISH COLUMBIA,BC,71,1795,1079,38,90,3,66977,1432,626,30,103,-6,46,-5
2020/04/22 12:00:00+00,1384,NOVA SCOTIA,NS,35,772,330,44,12,2,23765,838,430,-11,10,-1,3,0
2020/04/22 12:00:00+00,1385,SASKATCHEWAN,SK,6,326,261,9,4,0,25321,510,61,-3,5,0,1,0
2020/04/22 12:00:00+00,1386,ALBERTA,AB,306,3401,1310,37,66,5,113499,4484,2025,264,70,24,18,0
2020/04/22 12:00:00+00,1387,MANITOBA,MB,2,257,154,4,6,0,21601,1282,97,-2,7,0,3,-1
2020/04/22 12:00:00+00,1388,QUEBEC,QC,839,20965,4291,243,1134,93,180887,6397,15540,503,1278,54,199,-2
2020/04/22 12:00:00+00,1389,ONTARIO,ON,510,12245,6221,415,659,37,184531,10361,5365,58,878,19,243,-7
2020/04/22 12:00:00+00,1390,NORTHWEST TERRITORIES,NT,0,5,5,0,0,0,1639,28,0,0,0,0,0,0
2020/04/22 12:00:00+00,1391,REPATRIATED CDN,RC,0,13,13,0,0,0,0,0,0,0,0,0,0,0
2020/04/22 12:00:00+00,1392,CANADA,CA,1768,40190,13999,798,1974,140,640292,25952,24217,830,2362,90,516,-15
2020/04/23 12:00:00+00,1393,NUNAVUT,NU,0,0,0,0,0,0,485,0,0,0,0,0,0,0
2020/04/23 12:00:00+00,1394,YUKON,YT,0,11,8,0,0,0,881,3,3,0,0,0,0,0
2020/04/23 12:00:00+00,1395,PRINCE EDWARD ISLAND,PE,0,26,24,0,0,0,2543,37,2,0,0,0,0,0
2020/04/23 12:00:00+00,1396,NEWFOUNDLAND AND LABRADOR,NL,0,256,205,6,3,0,6902,240,48,-6,5,-1,2,0
2020/04/23 12:00:00+00,1397,NEW BRUNSWICK,NB,0,118,104,0,0,0,12014,473,14,0,5,0,1,0
2020/04/23 12:00:00+00,1398,BRITISH COLUMBIA,BC,29,1824,1092,13,94,4,68553,1576,638,12,103,0,44,-2
2020/04/23 12:00:00+00,1399,NOVA SCOTIA,NS,55,827,358,28,16,4,24558,793,453,23,10,0,4,1
2020/04/23 12:00:00+00,1400,SASKATCHEWAN,SK,5,331,270,9,4,0,25872,551,57,-4,6,1,1,0
2020/04/23 12:00:00+00,1401,ALBERTA,AB,319,3720,1357,47,68,2,117835,4336,2295,270,72,2,18,0
2020/04/23 12:00:00+00,1402,MANITOBA,MB,5,262,174,20,6,0,21387,-214,82,-15,7,0,2,-1
2020/04/23 12:00:00+00,1403,QUEBEC,QC,873,21838,4484,193,1243,109,185991,5104,16111,571,1411,133,207,8
2020/04/23 12:00:00+00,1404,ONTARIO,ON,634,12879,6680,459,713,54,194745,10214,5486,121,887,9,233,-10
2020/04/23 12:00:00+00,1405,NORTHWEST TERRITORIES,NT,0,5,5,0,0,0,1657,18,0,0,0,0,0,0
2020/04/23 12:00:00+00,1406,REPATRIATED CDN,RC,0,13,13,0,0,0,0,0,0,0,0,0,0,0
2020/04/23 12:00:00+00,1407,CANADA,CA,1920,42110,14774,775,2147,173,663423,23131,25189,972,2506,144,512,-4
2020/04/24 12:00:00+00,1408,NUNAVUT,NU,0,0,0,0,0,0,530,45,0,0,0,0,0,0
2020/04/24 12:00:00+00,1409,YUKON,YT,0,11,8,0,0,0,888,7,3,0,0,0,0,0
2020/04/24 12:00:00+00,1410,PRINCE EDWARD ISLAND,PE,0,26,24,0,0,0,2642,99,2,0,0,0,0,0
2020/04/24 12:00:00+00,1411,NEWFOUNDLAND AND LABRADOR,NL,0,256,207,2,3,0,7134,232,46,-2,5,0,2,0
2020/04/24 12:00:00+00,1412,NEW BRUNSWICK,NB,0,118,107,3,0,0,12418,404,11,-3,4,-1,1,0
2020/04/24 12:00:00+00,1413,BRITISH COLUMBIA,BC,29,1853,1114,22,98,4,71415,2862,641,3,96,-7,41,-3
2020/04/24 12:00:00+00,1414,NOVA SCOTIA,NS,23,850,392,34,16,0,25371,813,442,-11,11,1,3,-1
2020/04/24 12:00:00+00,1415,SASKATCHEWAN,SK,10,341,280,10,4,0,26586,714,57,0,5,-1,2,1
2020/04/24 12:00:00+00,1416,ALBERTA,AB,297,4017,1397,40,72,4,122447,4612,2548,253,76,4,18,0
2020/04/24 12:00:00+00,1417,MANITOBA,MB,1,263,196,22,6,0,21387,0,61,-21,7,0,3,1
2020/04/24 12:00:00+00,1418,QUEBEC,QC,778,22616,4724,240,1340,97,188408,2417,16552,441,1460,49,227,20
2020/04/24 12:00:00+00,1419,ONTARIO,ON,640,13519,7087,407,763,50,207040,12295,5669,183,910,23,243,10
2020/04/24 12:00:00+00,1420,NORTHWEST TERRITORIES,NT,0,5,5,0,0,0,1665,8,0,0,0,0,0,0
2020/04/24 12:00:00+00,1421,REPATRIATED CDN,RC,0,13,13,0,0,0,0,0,0,0,0,0,0,0
2020/04/24 12:00:00+00,1422,CANADA,CA,1778,43888,15554,780,2302,155,687931,24508,26032,843,2574,68,540,28
2020/04/25 12:00:00+00,1423,NUNAVUT,NU,0,0,0,0,0,0,530,0,0,0,0,0,0,0
2020/04/25 12:00:00+00,1424,YUKON,YT,0,11,8,0,0,0,888,0,3,0,0,0,0,0
2020/04/25 12:00:00+00,1425,PRINCE EDWARD ISLAND,PE,0,26,24,0,0,0,2642,0,2,0,0,0,0,0
2020/04/25 12:00:00+00,1426,NEWFOUNDLAND AND LABRADOR,NL,1,257,208,1,3,0,7332,198,46,0,5,0,2,0
2020/04/25 12:00:00+00,1427,NEW BRUNSWICK,NB,0,118,107,0,0,0,12786,368,11,0,4,0,0,-1
2020/04/25 12:00:00+00,1428,BRITISH COLUMBIA,BC,95,1948,1137,23,100,2,71415,0,711,70,96,0,41,0
2020/04/25 12:00:00+00,1429,NOVA SCOTIA,NS,15,865,412,20,22,6,25984,613,431,-11,11,0,3,0
2020/04/25 12:00:00+00,1430,SASKATCHEWAN,SK,8,349,288,8,4,0,27232,646,57,0,4,-1,2,0
2020/04/25 12:00:00+00,1431,ALBERTA,AB,216,4233,1471,74,73,1,127165,4718,2689,141,76,0,18,0
2020/04/25 12:00:00+00,1432,MANITOBA,MB,4,267,199,3,6,0,22598,1211,62,1,7,0,2,-1
2020/04/25 12:00:00+00,1433,QUEBEC,QC,651,23267,5057,333,1446,106,193375,4967,16764,212,1509,49,217,-10
2020/04/25 12:00:00+00,1434,ONTARIO,ON,476,13995,7509,422,811,48,217618,10578,5675,6,925,15,245,2
2020/04/25 12:00:00+00,1435,NORTHWEST TERRITORIES,NT,0,5,5,0,0,0,1683,18,0,0,0,0,0,0
2020/04/25 12:00:00+00,1436,REPATRIATED CDN,RC,0,13,13,0,0,0,0,0,0,0,0,0,0,0
2020/04/25 12:00:00+00,1437,CANADA,CA,1466,45354,16438,884,2465,163,711248,23317,26451,419,2637,63,530,-10
2020/04/26 12:00:00+00,1438,NUNAVUT,NU,0,0,0,0,0,0,530,0,0,0,0,0,0,0
2020/04/26 12:00:00+00,1439,YUKON,YT,0,11,8,0,0,0,908,20,3,0,0,0,0,0
2020/04/26 12:00:00+00,1440,PRINCE EDWARD ISLAND,PE,0,26,24,0,0,0,2642,0,2,0,0,0,0,0
2020/04/26 12:00:00+00,1441,NEWFOUNDLAND AND LABRADOR,NL,1,258,219,11,3,0,7477,145,36,-10,5,0,2,0
2020/04/26 12:00:00+00,1442,NEW BRUNSWICK,NB,0,118,111,4,0,0,13026,240,7,-4,4,0,0,0
2020/04/26 12:00:00+00,1443,BRITISH COLUMBIA,BC,0,1948,1137,0,100,0,71415,0,711,0,96,0,41,0
2020/04/26 12:00:00+00,1444,NOVA SCOTIA,NS,8,873,439,27,24,2,26488,504,410,-21,13,2,3,0
2020/04/26 12:00:00+00,1445,SASKATCHEWAN,SK,4,353,288,0,4,0,27884,652,61,4,3,-1,2,0
2020/04/26 12:00:00+00,1446,ALBERTA,AB,247,4488,1549,78,73,0,131572,4407,2858,169,77,1,20,2
2020/04/26 12:00:00+00,1447,MANITOBA,MB,4,271,199,0,6,0,23167,569,66,4,8,1,2,0
2020/04/26 12:00:00+00,1448,QUEBEC,QC,840,24107,5342,285,1515,69,198387,5012,17250,486,1518,9,215,-2
2020/04/26 12:00:00+00,1449,ONTARIO,ON,437,14432,8000,491,835,24,229638,12020,5597,-78,938,13,252,7
2020/04/26 12:00:00+00,1450,NORTHWEST TERRITORIES,NT,0,5,5,0,0,0,1690,7,0,0,0,0,0,0
2020/04/26 12:00:00+00,1451,REPATRIATED CDN,RC,0,13,13,0,0,0,0,0,0,0,0,0,0,0
2020/04/26 12:00:00+00,1452,CANADA,CA,1541,46895,17334,896,2560,95,734824,23576,27001,550,2662,25,537,7
2020/04/27 12:00:00+00,1453,NUNAVUT,NU,0,0,0,0,0,0,550,20,0,0,0,0,0,0
2020/04/27 12:00:00+00,1454,YUKON,YT,0,11,8,0,0,0,919,11,3,0,0,0,0,0
2020/04/27 12:00:00+00,1455,PRINCE EDWARD ISLAND,PE,0,26,24,0,0,0,2794,152,2,0,0,0,0,0
2020/04/27 12:00:00+00,1456,NEWFOUNDLAND AND LABRADOR,NL,0,258,221,2,3,0,7622,145,34,-2,5,0,2,0
2020/04/27 12:00:00+00,1457,NEW BRUNSWICK,NB,0,118,112,1,0,0,13196,170,6,-1,3,-1,0,0
2020/04/27 12:00:00+00,1458,BRITISH COLUMBIA,BC,50,1998,1190,53,103,3,78665,7250,705,-6,97,1,36,-5
2020/04/27 12:00:00+00,1459,NOVA SCOTIA,NS,27,900,509,70,24,0,27131,643,367,-43,12,-1,3,0
2020/04/27 12:00:00+00,1460,SASKATCHEWAN,SK,12,365,288,0,5,1,28296,412,72,11,7,4,5,3
2020/04/27 12:00:00+00,1461,ALBERTA,AB,208,4696,1664,115,75,2,135442,3870,2957,91,87,10,20,0
2020/04/27 12:00:00+00,1462,MANITOBA,MB,1,272,205,6,6,0,23543,376,61,-5,7,-1,2,0
2020/04/27 12:00:00+00,1463,QUEBEC,QC,875,24982,5517,175,1599,84,200172,1785,17866,616,1541,23,210,-5
2020/04/27 12:00:00+00,1464,ONTARIO,ON,424,14856,8525,525,892,57,242188,12550,5439,-158,945,7,241,-11
2020/04/27 12:00:00+00,1465,NORTHWEST TERRITORIES,NT,0,5,5,0,0,0,1708,18,0,0,0,0,0,0
2020/04/27 12:00:00+00,1466,REPATRIATED CDN,RC,0,13,13,0,0,0,0,0,0,0,0,0,0,0
2020/04/27 12:00:00+00,1467,CANADA,CA,1597,48500,18281,947,2707,147,762226,27402,27512,503,2704,42,519,-18
2020/04/28 12:00:00+00,1468,NUNAVUT,NU,0,0,0,0,0,0,550,0,0,0,0,0,0,0
2020/04/28 12:00:00+00,1469,YUKON,YT,0,11,8,0,0,0,953,34,3,0,0,0,0,0
2020/04/28 12:00:00+00,1470,PRINCE EDWARD ISLAND,PE,1,27,24,0,0,0,2852,58,3,1,0,0,0,0
2020/04/28 12:00:00+00,1471,NEWFOUNDLAND AND LABRADOR,NL,0,258,222,1,3,0,7955,333,33,-1,4,-1,2,0
2020/04/28 12:00:00+00,1472,NEW BRUNSWICK,NB,0,118,114,2,0,0,13430,234,4,-2,1,-2,0,0
2020/04/28 12:00:00+00,1473,BRITISH COLUMBIA,BC,55,2053,1231,41,105,2,80888,2223,717,12,94,-3,37,1
2020/04/28 12:00:00+00,1474,NOVA SCOTIA,NS,15,915,522,13,27,3,27817,686,366,-1,12,0,3,0
2020/04/28 12:00:00+00,1475,SASKATCHEWAN,SK,1,366,291,3,5,0,28632,336,70,-2,8,1,2,-3
2020/04/28 12:00:00+00,1476,ALBERTA,AB,154,4850,1800,136,80,5,138681,3239,2970,13,82,-5,21,1
2020/04/28 12:00:00+00,1477,MANITOBA,MB,0,272,209,4,6,0,23857,314,57,-4,7,0,2,0
2020/04/28 12:00:00+00,1478,QUEBEC,QC,775,25757,5841,324,1682,83,204472,4300,18234,368,1625,84,217,7
2020/04/28 12:00:00+00,1479,ONTARIO,ON,525,15381,8964,439,951,59,253040,10852,5466,27,957,12,239,-2
2020/04/28 12:00:00+00,1480,NORTHWEST TERRITORIES,NT,0,5,5,0,0,0,1723,15,0,0,0,0,0,0
2020/04/28 12:00:00+00,1481,REPATRIATED CDN,RC,0,13,13,0,0,0,0,0,0,0,0,0,0,0
2020/04/28 12:00:00+00,1482,CANADA,CA,1526,50026,19244,963,2859,152,784850,22624,27923,411,2790,86,523,4
2020/04/29 12:00:00+00,1483,NUNAVUT,NU,0,0,0,0,0,0,580,30,0,0,0,0,0,0
2020/04/29 12:00:00+00,1484,YUKON,YT,0,11,8,0,0,0,973,20,3,0,0,0,0,0
2020/04/29 12:00:00+00,1485,PRINCE EDWARD ISLAND,PE,0,27,24,0,0,0,2953,101,3,0,0,0,0,0
2020/04/29 12:00:00+00,1486,NEWFOUNDLAND AND LABRADOR,NL,0,258,225,3,3,0,8220,265,30,-3,4,0,2,0
2020/04/29 12:00:00+00,1487,NEW BRUNSWICK,NB,0,118,114,0,0,0,13699,269,4,0,1,0,0,0
2020/04/29 12:00:00+00,1488,BRITISH COLUMBIA,BC,34,2087,1305,74,109,4,83425,2537,673,-44,89,-5,35,-2
2020/04/29 12:00:00+00,1489,NOVA SCOTIA,NS,20,935,529,7,28,1,28421,604,378,12,11,-1,3,0
2020/04/29 12:00:00+00,1490,SASKATCHEWAN,SK,17,383,291,0,6,1,29106,474,86,16,10,2,3,1
2020/04/29 12:00:00+00,1491,ALBERTA,AB,315,5165,1953,153,87,7,143886,5205,3125,155,86,4,22,1
2020/04/29 12:00:00+00,1492,MANITOBA,MB,1,273,213,4,6,0,24389,532,54,-3,5,-2,0,-2
2020/04/29 12:00:00+00,1493,QUEBEC,QC,837,26594,6048,207,1761,79,208979,4507,18785,551,1648,23,222,5
2020/04/29 12:00:00+00,1494,ONTARIO,ON,347,15728,9612,648,996,45,264594,11554,5120,-346,977,20,235,-4
2020/04/29 12:00:00+00,1495,NORTHWEST TERRITORIES,NT,0,5,5,0,0,0,1744,21,0,0,0,0,0,0
2020/04/29 12:00:00+00,1496,REPATRIATED CDN,RC,0,13,13,0,0,0,0,0,0,0,0,0,0,0
2020/04/29 12:00:00+00,1497,CANADA,CA,1571,51597,20340,1096,2996,137,810969,26119,28261,338,2831,41,522,-1
2020/04/30 12:00:00+00,1498,NUNAVUT,NU,1,1,0,0,0,0,602,22,1,1,0,0,0,0
2020/04/30 12:00:00+00,1499,YUKON,YT,0,11,9,1,0,0,984,11,2,-1,0,0,0,0
2020/04/30 12:00:00+00,1500,PRINCE EDWARD ISLAND,PE,0,27,24,0,0,0,3055,102,3,0,0,0,0,0
2020/04/30 12:00:00+00,1501,NEWFOUNDLAND AND LABRADOR,NL,0,258,225,0,3,0,8376,156,30,0,4,0,2,0
2020/04/30 12:00:00+00,1502,NEW BRUNSWICK,NB,0,118,114,0,0,0,14117,418,4,0,0,-1,0,0
2020/04/30 12:00:00+00,1503,BRITISH COLUMBIA,BC,25,2112,1322,17,111,2,86030,2605,679,6,82,-7,30,-5
2020/04/30 12:00:00+00,1504,NOVA SCOTIA,NS,12,947,545,16,28,0,29156,735,374,-4,10,-1,3,0
2020/04/30 12:00:00+00,1505,SASKATCHEWAN,SK,6,389,295,4,6,0,29642,536,88,2,10,0,3,0
2020/04/30 12:00:00+00,1506,ALBERTA,AB,190,5355,2161,208,89,2,148937,5051,3105,-20,90,4,22,0
2020/04/30 12:00:00+00,1507,MANITOBA,MB,2,275,220,7,6,0,24824,435,49,-5,5,0,0,0
2020/04/30 12:00:00+00,1508,QUEBEC,QC,944,27538,6299,251,1859,98,214047,5068,19380,595,1684,36,214,-8
2020/04/30 12:00:00+00,1509,ONTARIO,ON,459,16187,10205,593,1082,86,277522,12928,4900,-220,999,22,233,-2
2020/04/30 12:00:00+00,1510,NORTHWEST TERRITORIES,NT,0,5,5,0,0,0,1789,45,0,0,0,0,0,0
2020/04/30 12:00:00+00,1511,REPATRIATED CDN,RC,0,13,13,0,0,0,0,0,0,0,0,0,0,0
2020/04/30 12:00:00+00,1512,CANADA,CA,1639,53236,21437,1097,3184,188,839081,28112,28615,354,2884,53,507,-15
2020/05/01 12:00:00+00,1513,NUNAVUT,NU,0,1,0,0,0,0,602,0,1,0,0,0,0,0
2020/05/01 12:00:00+00,1514,YUKON,YT,0,11,11,2,0,0,999,15,0,-2,0,0,0,0
2020/05/01 12:00:00+00,1515,PRINCE EDWARD ISLAND,PE,0,27,24,0,0,0,3098,43,3,0,0,0,0,0
2020/05/01 12:00:00+00,1516,NEWFOUNDLAND AND LABRADOR,NL,1,259,230,5,3,0,8552,176,26,-4,4,0,1,-1
2020/05/01 12:00:00+00,1517,NEW BRUNSWICK,NB,0,118,116,2,0,0,14642,525,2,-2,0,0,0,0
2020/05/01 12:00:00+00,1518,BRITISH COLUMBIA,BC,33,2145,1357,35,112,1,88670,2640,676,-3,79,-3,24,-6
2020/05/01 12:00:00+00,1519,NOVA SCOTIA,NS,12,959,592,47,29,1,29842,686,338,-36,10,0,3,0
2020/05/01 12:00:00+00,1520,SASKATCHEWAN,SK,26,415,297,2,6,0,29642,0,112,24,7,-3,3,0
2020/05/01 12:00:00+00,1521,ALBERTA,AB,218,5573,2359,198,92,3,153766,4829,3122,17,86,-4,22,0
2020/05/01 12:00:00+00,1522,MANITOBA,MB,4,279,235,15,6,0,25502,678,38,-11,5,0,0,0
2020/05/01 12:00:00+00,1523,QUEBEC,QC,1110,28648,6700,401,2022,163,219367,5320,19926,546,1716,32,218,4
2020/05/01 12:00:00+00,1524,ONTARIO,ON,421,16608,10825,620,1121,39,294054,16532,4662,-238,1017,18,225,-8
2020/05/01 12:00:00+00,1525,NORTHWEST TERRITORIES,NT,0,5,5,0,0,0,1818,29,0,0,0,0,0,0
2020/05/01 12:00:00+00,1526,REPATRIATED CDN,RC,0,13,13,0,0,0,0,0,0,0,0,0,0,0
2020/05/01 12:00:00+00,1527,CANADA,CA,1825,55061,22764,1327,3391,207,870554,31473,28906,291,2924,40,496,-11
2020/05/02 12:00:00+00,1528,NUNAVUT,NU,0,1,0,0,0,0,602,0,1,0,0,0,0,0
2020/05/02 12:00:00+00,1529,YUKON,YT,0,11,11,0,0,0,1019,20,0,0,0,0,0,0
2020/05/02 12:00:00+00,1530,PRINCE EDWARD ISLAND,PE,0,27,24,0,0,0,3098,0,3,0,0,0,0,0
2020/05/02 12:00:00+00,1531,NEWFOUNDLAND AND LABRADOR,NL,0,259,231,1,3,0,8716,164,25,-1,4,0,1,0
2020/05/02 12:00:00+00,1532,NEW BRUNSWICK,NB,0,118,118,2,0,0,15058,416,0,-2,0,0,0,0
2020/05/02 12:00:00+00,1533,BRITISH COLUMBIA,BC,26,2171,1376,19,114,2,88670,0,681,5,79,0,24,0
2020/05/02 12:00:00+00,1534,NOVA SCOTIA,NS,4,963,609,17,31,2,30369,527,323,-15,9,-1,3,0
2020/05/02 12:00:00+00,1535,SASKATCHEWAN,SK,6,421,302,5,6,0,30845,1203,113,1,10,3,2,-1
2020/05/02 12:00:00+00,1536,ALBERTA,AB,97,5670,2534,175,94,2,157517,3751,3042,-80,88,2,19,-3
2020/05/02 12:00:00+00,1537,MANITOBA,MB,1,280,236,1,6,0,26169,667,38,0,6,1,0,0
2020/05/02 12:00:00+00,1538,QUEBEC,QC,1008,29656,6965,265,2136,114,228693,9326,20555,629,1738,22,222,4
2020/05/02 12:00:00+00,1539,ONTARIO,ON,511,17119,11390,565,1176,55,310359,16305,4553,-109,977,-40,221,-4
2020/05/02 12:00:00+00,1540,NORTHWEST TERRITORIES,NT,0,5,5,0,0,0,1850,32,0,0,0,0,0,0
2020/05/02 12:00:00+00,1541,REPATRIATED CDN,RC,0,13,13,0,0,0,0,0,0,0,0,0,0,0
2020/05/02 12:00:00+00,1542,CANADA,CA,1653,56714,23814,1050,3566,175,902965,32411,29334,428,2911,-13,492,-4
2020/05/03 12:00:00+00,1543,NUNAVUT,NU,0,1,0,0,0,0,602,0,1,0,0,0,0,0
2020/05/03 12:00:00+00,1544,YUKON,YT,0,11,11,0,0,0,1023,4,0,0,0,0,0,0
2020/05/03 12:00:00+00,1545,PRINCE EDWARD ISLAND,PE,0,27,24,0,0,0,3098,0,3,0,0,0,0,0
2020/05/03 12:00:00+00,1546,NEWFOUNDLAND AND LABRADOR,NL,0,259,232,1,3,0,8833,117,24,-1,4,0,2,1
2020/05/03 12:00:00+00,1547,NEW BRUNSWICK,NB,0,118,118,0,0,0,15366,308,0,0,0,0,0,0
2020/05/03 12:00:00+00,1548,BRITISH COLUMBIA,BC,0,2171,1376,0,114,0,88670,0,681,0,79,0,24,0
2020/05/03 12:00:00+00,1549,NOVA SCOTIA,NS,8,971,624,15,37,6,30916,547,310,-13,6,-3,3,0
2020/05/03 12:00:00+00,1550,SASKATCHEWAN,SK,12,433,305,3,6,0,31572,727,122,9,11,1,3,1
